"yearmonth.x","TICKER","gsector","bm","lt_ppent","SIZE","chqn","ab0"
201510,"CTAS",20,-0.582336527271446,-0.235116541561858,-0.752614505628719,-0.328606055063983,0.085598
201511,"CTAS",20,-0.618857690499529,-0.233967337935989,-0.746860176357896,-0.327556829791227,-0.004834
201512,"CTAS",20,-0.649180000807132,-0.236888561920336,-0.69037033082542,-0.265244892413737,-0.005996
201601,"CTAS",20,-0.652842832162036,-0.237152604378493,-0.716223822993406,-0.295172488709724,-0.056443
201602,"CTAS",20,-0.643274554283444,-0.237946043559534,-0.706514019877938,-0.295989417579873,-0.022663
201603,"CTAS",20,-0.615063023909866,-0.231142720332721,-0.79727110480122,-0.338795089949035,0.069094
201604,"CTAS",20,-0.619340214140827,-0.23125137663553,-0.829275138520971,-0.326938934063594,-0.000434
201605,"CTAS",20,-0.543203615640144,-0.232364083389599,-0.833448038200265,-0.330218201435197,0.055815
201606,"CTAS",20,-0.536971138761809,-0.232071432277252,-0.743583635224192,-0.35664211272541,0.034927
201607,"CTAS",20,-0.529293720665258,-0.23218481176028,-0.766761510009045,-0.342061561061696,0.092942
201608,"CTAS",20,-0.620591718411017,-0.236796377333291,-0.773889715318541,-0.34001412678984,0.09526
201609,"CTAS",20,-0.618234747200007,-0.2380190317814,-0.555964047196088,-0.346764948965658,-0.041984
201610,"CTAS",20,-0.612604577677126,-0.237985336216069,-0.585266529614137,-0.372399509977952,-0.052864
201611,"CTAS",20,-0.70608356753527,-0.23655604989334,-0.587287684126456,-0.371402897455876,0.08671
201612,"CTAS",20,-0.708979807012071,-0.234810612417626,-0.611794617532531,-0.366366483576292,0.008077
201701,"CTAS",20,-0.708777933979446,-0.234949997030147,-0.635632515461709,-0.336245820563242,0.004359
201702,"CTAS",20,-0.683890117017473,-0.237699581106265,-0.63781556603811,-0.340094531032096,0.015964
201503,"CTL",50,1.49932894875018,-0.243977938439045,0.0446297927170779,-0.372213845106009,-0.073164
201504,"CTL",50,1.5007306656849,-0.24410427388485,-0.114901418159145,-0.353334894754799,0.04081
201505,"CTL",50,1.5004439222566,-0.24438597678476,-0.119511217198289,-0.353408304726822,-0.060623
201506,"CTL",50,1.82049909455933,-0.244467614740812,-0.12031301183011,-0.355132920423832,-0.116125
201507,"CTL",50,1.82030134192712,-0.244617235978354,-0.276870180173595,-0.353220618107274,-0.026549
201508,"CTL",50,1.81969871897556,-0.244582721174357,-0.277890652535604,-0.352730813188187,-0.054545
201509,"CTL",50,2.27743329434237,-0.246604799806636,-0.275301383374468,-0.35096723173119,-0.051036
201510,"CTL",50,2.2763502076446,-0.246642844791486,-0.359514584631238,-0.300122006542673,0.123009
201511,"CTL",50,2.27021489204737,-0.246717510967634,-0.353920269985283,-0.299078758309118,-0.026232
201512,"CTL",50,2.40229853331377,-0.24965484197295,-0.354431793369849,-0.299678642365197,-0.065826
201601,"CTL",50,2.39654694471413,-0.249919330833592,-0.399158597929302,-0.36664613396904,0.010234
201602,"CTL",50,2.39553240541829,-0.249973748480194,-0.391002935360727,-0.367430224098392,0.203183
201603,"CTL",50,2.5071765100969,-0.243956704259959,-0.387666486834758,-0.366938705568352,0.062239
201604,"CTL",50,2.49959415659169,-0.244065079229152,-0.171391298631783,-0.309343377753932,-0.031702
201605,"CTL",50,2.48610335941386,-0.244125258796869,-0.175631242623696,-0.312627293478442,-0.1064
201606,"CTL",50,1.77278096000437,-0.243176708970426,-0.178804353951548,-0.314062371653347,0.06949
201607,"CTL",50,1.77754164269183,-0.243290349073698,-0.298256025731152,-0.335105894891874,0.083564
201608,"CTL",50,1.78466962724151,-0.243226715841257,-0.305236770716556,-0.333056019454985,-0.098801
201609,"CTL",50,2.13306626099699,-0.244659794147527,-0.307217437383694,-0.334524083443749,-0.013509
201610,"CTL",50,2.13546626156113,-0.244626023143277,-0.389789793797902,-0.366639597138391,-0.031188
201611,"CTL",50,2.14204399322924,-0.244688916962937,-0.390973669147646,-0.365643406989366,-0.094908
201612,"CTL",50,2.39774273755745,-0.243102173446496,-0.391147650446732,-0.366876905348026,0.010754
201701,"CTL",50,2.39808211615092,-0.243241755776496,-0.557982622512351,-0.326258487440234,0.087068
201702,"CTL",50,2.40124782218547,-0.243222001789962,-0.560397030312197,-0.330112334848914,-0.062272
201503,"CTSH",45,-0.507101297117526,-0.223047318328598,0.391400152678721,-0.0906592351904741,-0.00152
201504,"CTSH",45,-0.504173439418784,-0.223173257645995,0.548653530367683,-0.181565257736863,-0.061709
201505,"CTSH",45,-0.503363807235882,-0.223454404252689,0.544991194128611,-0.181517862086803,0.105569
201506,"CTSH",45,-0.572451252591586,-0.237919765119136,0.544390783357348,-0.184627629700072,-0.056088
201507,"CTSH",45,-0.570944016875899,-0.238069142927993,0.529692150044307,-0.215973471244312,0.032902
201508,"CTSH",45,-0.571036733200232,-0.238034638425824,0.528732909044789,-0.215538937556838,-0.002536
201509,"CTSH",45,-0.547016683171703,-0.236450961554976,0.531861120220444,-0.213070483329658,-0.005243
201510,"CTSH",45,-0.546964700405218,-0.236489114256348,0.63476267241296,-0.146616879097906,0.087845
201511,"CTSH",45,-0.548235916259494,-0.236563676672653,0.639952258149541,-0.145605842091756,-0.051828
201512,"CTSH",45,-0.581306520900828,-0.235712720336542,0.637951005838445,-0.146276583781274,-0.07071
201601,"CTSH",45,-0.585015812101769,-0.235976721678681,0.564161649385282,-0.0694444500512322,0.054715
201602,"CTSH",45,-0.583966983508596,-0.236031017915742,0.567595459988881,-0.0703650902197898,-0.100184
201603,"CTSH",45,-0.507198539541752,-0.22519516064811,0.571327565710297,-0.0694243950597771,0.100186
201604,"CTSH",45,-0.511589913751375,-0.225303947530798,0.600445005988523,-0.15386947520331,-0.069159
201605,"CTSH",45,-0.514187265304378,-0.225364179276465,0.596126404897346,-0.157194463659715,0.052496
201606,"CTSH",45,-0.50983305927239,-0.230267029860341,0.593321515864531,-0.159251835809392,-0.068559
201607,"CTSH",45,-0.50218991091302,-0.230380366997391,0.4822211348703,-0.133950124998014,0.004168
201608,"CTSH",45,-0.499875967060827,-0.23031682705103,0.475486042110774,-0.131829651803906,-0.00107
201609,"CTSH",45,-0.400946235985339,-0.231575032744639,0.473334921943359,-0.135357142709132,-0.169594
201610,"CTSH",45,-0.395571174355752,-0.231541410383001,0.266176985149698,-0.167497505068255,0.076094
201611,"CTSH",45,-0.393708286677228,-0.231604183250158,0.267802791029084,-0.166515917961915,0.072539
201612,"CTSH",45,-0.161844460093957,-0.230340942800501,0.268229820721409,-0.165408160686372,0.016948
201701,"CTSH",45,-0.161618370494948,-0.230480220830943,0.414279369424805,-0.0955082659745392,-0.061796
201702,"CTSH",45,-0.16130552731575,-0.230460513523824,0.40896811494082,-0.0994807987207286,0.12662
201503,"CTXS",45,-0.627889740012572,-0.12715738790821,-0.722807745514732,-0.352445399491062,0.003062
201504,"CTXS",45,-0.624870007619006,-0.127281512433434,-0.758634659984601,-0.315187849417314,0.051511
201505,"CTXS",45,-0.623994372890948,-0.127560110481249,-0.76416361922465,-0.315234430564274,-0.032013
201506,"CTXS",45,-0.624542688720041,-0.126967355865637,-0.765160781980388,-0.317266664382078,0.079219
201507,"CTXS",45,-0.622998337611747,-0.127112608808961,-0.661319379707436,-0.322766676378064,0.07768
201508,"CTXS",45,-0.623079953927868,-0.127078278869846,-0.662369038094398,-0.322289135661952,-0.099193
201509,"CTXS",45,-0.669259392904658,-0.130100255046141,-0.66003665648964,-0.320369149101021,0.017178
201510,"CTXS",45,-0.669158284124915,-0.130139535964043,-0.602417755252458,-0.276502443409748,0.185046
201511,"CTXS",45,-0.670218980855918,-0.130213011605848,-0.596724564830523,-0.275464151460924,-0.066139
201512,"CTXS",45,-0.71139735738791,-0.131146808063488,-0.596872145585348,-0.276074938256047,-0.013404
201601,"CTXS",45,-0.715017600550614,-0.131407153016849,-0.55792721339707,-0.330593333858806,-0.068705
201602,"CTXS",45,-0.713878805205882,-0.131460538682351,-0.548993323752907,-0.331393988535181,0.002497
201603,"CTXS",45,-0.752080071620714,-0.118189206210094,-0.545722085052327,-0.330847981500766,0.112043
201604,"CTXS",45,-0.75621221733824,-0.118300342430212,-0.531228809999469,-0.298560436415309,0.041386
201605,"CTXS",45,-0.757924608124815,-0.1183608717714,-0.535432083294914,-0.301847200752038,0.037534
201606,"CTXS",45,-0.760106459008151,-0.124988350662723,-0.53877686339953,-0.303325438320997,-0.057077
201607,"CTXS",45,-0.752147267516987,-0.125099217104454,-0.539586523454006,-0.2710980885054,0.112673
201608,"CTXS",45,-0.750361151112471,-0.125036437907865,-0.546643226298179,-0.269025748847983,-0.021854
201609,"CTXS",45,-0.716167597324928,-0.12365034658698,-0.548571187223065,-0.271149122895243,-0.022906
201610,"CTXS",45,-0.710422449596619,-0.123617950247492,-0.511941378200344,-0.201615150150656,-0.005128
201611,"CTXS",45,-0.70914607028878,-0.123679725483845,-0.513648461469786,-0.200631061205441,0.022659
201612,"CTXS",45,-0.724702087095925,-0.119651841956113,-0.513934360700084,-0.199924415156283,0.029447
201701,"CTXS",45,-0.724500909941644,-0.119788480535442,-0.485917868182102,-0.232665076972496,0.02065
201702,"CTXS",45,-0.724815416210981,-0.11976917811894,-0.488546992330376,-0.236567063730467,0.087999
201503,"CVS",30,-0.0608551053108283,-0.208159702156654,1.59300630486691,-0.0202236481921335,-0.006354
201504,"CVS",30,-0.0582666735679642,-0.208285359714233,1.65843175046696,-0.143623308177007,-0.03459
201505,"CVS",30,-0.0577008841213334,-0.208566110638438,1.65635402087156,-0.143549227945788,0.031121
201506,"CVS",30,-0.14269690453183,-0.208659574955109,1.65609041931681,-0.146964959785633,0.024419
201507,"CVS",30,-0.141495870805153,-0.208807864961089,1.6699860610425,-0.19324829344307,0.075706
201508,"CVS",30,-0.141680162197231,-0.208773406494407,1.66911338712799,-0.192822911483661,-0.089535
201509,"CVS",30,-0.177071640558812,-0.209693778670309,1.67300353854622,-0.190237745474882,-0.057812
201510,"CVS",30,-0.177168328621928,-0.209732215224012,1.65695052782573,0.0467938337644363,0.027467
201511,"CVS",30,-0.179076641822946,-0.209806504214546,1.66172402340943,0.0477642858301471,-0.047479
201512,"CVS",30,-0.128816654858804,-0.204737693472042,1.65819122362929,0.0470042661756305,0.039011
201601,"CVS",30,-0.132835678366656,-0.205000611700782,1.6230009936192,-0.0198216398812821,-0.007822
201602,"CVS",30,-0.132099777604992,-0.205054638203875,1.62124475174326,-0.0207650793711116,0.005805
201603,"CVS",30,-0.0932321400749345,-0.179318759260633,1.62541174649202,-0.0197493866325249,0.067311
201604,"CVS",30,-0.0980617338783424,-0.179428553369017,1.67350541322225,-0.117327810135233,-0.027141
201605,"CVS",30,-0.102155090536496,-0.179488912702084,1.66907745757174,-0.120662452083238,-0.040399
201606,"CVS",30,-0.190206789730333,-0.185780308454305,1.66678449673341,-0.122866084522435,-0.007561
201607,"CVS",30,-0.182967262720003,-0.185892601570522,1.55053903645461,-0.209038402008946,-0.027305
201608,"CVS",30,-0.179979225982824,-0.185829383087761,1.54414019270238,-0.206944281844399,0.007134
201609,"CVS",30,-0.0979664809113647,-0.180695315159222,1.54175575561689,-0.209703021155432,-0.047416
201610,"CVS",30,-0.0929471331048203,-0.180662270790098,1.45060609500228,-0.077309563350042,-0.050374
201611,"CVS",30,-0.0905205140797155,-0.180724573336929,1.45730512767301,-0.0763345897042152,-0.085831
201612,"CVS",30,0.0519785490464554,-0.179393186947327,1.45881735700716,-0.0741665190389225,0.025971
201701,"CVS",30,0.0522141025909484,-0.17953125009654,1.32157496056865,0.0747527969943536,0.004669
201702,"CVS",30,0.0527652684656794,-0.179511729151657,1.31356042626242,0.0706926912369887,0.022059
201503,"CVX",10,1.47248707255128,-0.26523432695588,2.2305165247853,1.52117328720973,-0.015935
201504,"CVX",10,1.47390920608485,-0.265361064695516,2.1842665330258,1.57299603991428,0.057916
201505,"CVX",10,1.47363712988881,-0.265643332546902,2.18293962127383,1.57427741889646,-0.062939
201506,"CVX",10,1.63492335335171,-0.265391194358947,2.18283560656078,1.55701885300996,-0.063398
201507,"CVX",10,1.63485782430566,-0.265541593470111,2.10445091064701,1.4097067173336,-0.082824
201508,"CVX",10,1.63429474513336,-0.265507045746739,2.10361121976891,1.4094865682223,-0.072559
201509,"CVX",10,1.81741467613677,-0.268003931236031,2.10779167901892,1.4203041774166,-0.026053
201510,"CVX",10,1.81651645838364,-0.268041749209188,1.97969674944381,1.42118270327304,0.15213
201511,"CVX",10,1.81117335948714,-0.268116634058358,1.98433886846694,1.42186475616176,0.016615
201512,"CVX",10,2.11383624371198,-0.271609484116063,1.98032249694776,1.42047032159004,-0.014993
201601,"CVX",10,2.108282109458,-0.271874740671506,2.06737600724518,1.2531565610932,-0.038895
201602,"CVX",10,2.10746706165474,-0.271929349501566,2.06344159768604,1.25162824866134,-0.022867
201603,"CVX",10,1.73754883784874,-0.265007055952683,2.06779110720297,1.25456786070888,0.143137
201604,"CVX",10,1.73078120246155,-0.265114968757136,2.1418350377527,0.853918718692235,0.070969
201605,"CVX",10,1.72007171054963,-0.265175089781472,2.13735935507829,0.850327495108163,-0.001177
201606,"CVX",10,1.57678371924745,-0.26428821724829,2.13528982167936,0.844236387967477,0.037721
201607,"CVX",10,1.58179190559234,-0.264402352799502,2.20821699686504,0.819569977421523,-0.022617
201608,"CVX",10,1.58850653129746,-0.264338567014091,2.20202515475621,0.822025098638557,-0.008299
201609,"CVX",10,1.29145583023595,-0.265483913172174,2.19949708308914,0.808735496682039,0.023065
201610,"CVX",10,1.29484392475299,-0.265449905606372,2.16585406170045,0.651593137682392,0.017581
201611,"CVX",10,1.29985573601392,-0.265512991919367,2.17561669278911,0.652514661064916,0.075222
201612,"CVX",10,1.38208344414049,-0.263377631274905,2.17778424782477,0.663252228705143,0.054738
201701,"CVX",10,1.38237786899292,-0.263517697085928,2.3083587720631,0.535361820747895,-0.054351
201702,"CVX",10,1.38441154222369,-0.263497868933622,2.29740412342967,0.531064802812953,0.019627
201503,"CXO",10,0.657165083009723,-0.264599078563423,-0.630653639579725,-0.391358491689452,0.064267
201504,"CXO",10,0.659207370733355,-0.264725804280485,-0.452541586506962,-0.377180009924453,0.09265
201505,"CXO",10,0.659380811717113,-0.265008055248263,-0.457633488045726,-0.377270190171024,-0.050213
201506,"CXO",10,0.456354610945407,-0.265424015660308,-0.458537753890719,-0.378802518642282,-0.053533
201507,"CXO",10,0.4571288176571,-0.265574415991666,-0.464372159832447,-0.375948733875911,-0.064114
201508,"CXO",10,0.456816876170587,-0.265539868216656,-0.465406866682299,-0.375449776045602,0.015015
201509,"CXO",10,0.414840427621813,-0.268185840390376,-0.462942885661779,-0.373802921458991,-0.091161
201510,"CXO",10,0.414505866231338,-0.268223656433759,-0.520659033630868,-0.348701172220077,0.179145
201511,"CXO",10,0.41157819727553,-0.268298543141818,-0.514999123783339,-0.347647730225709,-0.055819
201512,"CXO",10,0.549918144204232,-0.271811056958999,-0.515269203903139,-0.348225190244417,-0.151599
201601,"CXO",10,0.545434522236013,-0.272076320562902,-0.528425903991903,-0.351401019580399,0.024345
201602,"CXO",10,0.545701031250413,-0.272130931148281,-0.519636619235026,-0.352192114114773,-0.051603
201603,"CXO",10,0.836734630558267,-0.266293466333905,-0.516353263686105,-0.351677554836733,0.119481
201604,"CXO",10,0.830920585695583,-0.266401350894957,-0.441562236282706,-0.305216546527729,0.149643
201605,"CXO",10,0.823466485174449,-0.266461468341643,-0.445774647412879,-0.308501552468859,0.044404
201606,"CXO",10,0.361600826554539,-0.265059189190061,-0.449076650012259,-0.309953148542683,-0.017259
201607,"CXO",10,0.36814353557549,-0.265173342834555,-0.305556783879507,-0.296015543973699,0.041135
201608,"CXO",10,0.372295336444294,-0.265109551478057,-0.312539826750845,-0.293951949362335,0.040058
201609,"CXO",10,0.0519931958424203,-0.266500523707236,-0.314518898957768,-0.295820219225866,0.062881
201610,"CXO",10,0.0568364832719031,-0.26646650459276,-0.126625013942203,-0.222759823932795,-0.075992
201611,"CXO",10,0.0595421208422853,-0.266529600303066,-0.126681684125681,-0.221774184453635,0.126574
201612,"CXO",10,0.0173895328619768,-0.264883715602414,-0.12661454814517,-0.22131613018189,-0.073157
201701,"CXO",10,0.0176235554741122,-0.265023817326965,-0.155511018572496,-0.347746656104638,0.051184
201702,"CXO",10,0.0181361691480953,-0.265003983665539,-0.159124587237419,-0.351589451170511,-0.050529
201503,"D",55,0.0733542756836672,-0.255982504214453,0.721384947665215,-0.34379134726766,-0.016923
201504,"D",55,0.0758406244322823,-0.256109066856084,0.639700620310262,-0.334871658959248,0.011429
201505,"D",55,0.0763330777176286,-0.256391088812882,0.636168286463557,-0.334932083733627,-0.00715
